  1610 Mirnaya          13.10  0.15 0.010   31.9
  1611 Beyer            11.30  0.15 0.010   73.0
  1612 Hirose           11.60  0.15 0.010   63.6
  1613 Smiley           11.63  0.15 0.072   22.0
  1614 Goldschmidt      10.70  0.15 0.048   49.0
  1615 Bardwell         11.38  0.15 0.048   32.0
  1616 Filipoff         11.50  0.15 0.079   27.0
  1617 Alschmitt        10.40  0.15 0.010  110.6
  1618 Dawn             11.50  0.15 0.010   66.6
  1619 Ueta             12.15  0.15 0.010   49.4
  1620 Geographos       15.60  0.15 0.010   10.1
  1621 Druzhba          12.39  0.15 0.320   11.0
  1622 Chacornac        12.20  0.15 0.010   48.3
  1623 Vivian           11.00  0.15 0.081   34.0
  1624 Rabe             11.20  0.15 0.072   27.0
  1625 The NORC         10.34  0.15 0.010  113.7
  1626 Sadeya           10.50  0.15 0.010  105.6
  1627 Ivar             13.20  0.60 0.010   30.5
  1628 Strobel          10.02  0.15 0.048   59.0
  1629 Pecker           12.60  0.15 0.100   11.0
  1630 Milet            11.20  0.15 0.083   23.0
  1631 Kopff            12.20  0.15 0.130   11.0
  1632 Siebohme         11.30  0.15 0.046   30.0
  1633 Chimay           10.50  0.15 0.072   40.0
  1634 Ndola            13.00  0.15 0.010   33.4
  1635 Bohrmann         11.10  0.15 0.078   22.0
  1636 Porter           13.10  0.15 0.140   12.0
  1637 Swings           10.80  0.15 0.062   49.0
  1638 Ruanda           11.50  0.15 0.010   66.6
  1639 Bower            10.98  0.15 0.043   40.0
  1640 Nemo             13.10  0.15 0.010   31.9
  1641 Tana             11.40  0.15 0.110   29.0
  1642 Hill             10.50  0.15 0.085   26.0
  1643 Brown            12.80  0.15 0.010   36.6
  1644 Rafita           11.82  0.15 0.010   57.5
  1645 Waterfield       10.70  0.15 0.010   96.3
  1646 Rosseland        11.82  0.15 0.010   57.5
  1647 Menelaus         10.30  0.15 0.028   71.0
  1648 Shajna           12.54  0.15 0.010   41.3
  1649 Fabre            12.20  0.15 0.049   28.0
  1650 Heckmann         11.56  0.15 0.042   31.0
  1651 Behrens          12.10  0.15 0.010   50.5
  1652 Herge            13.20  0.15 0.010   30.5
  1653 Yakhontovia      11.40  0.15 0.010   69.8
  1654 Bojeva           10.80  0.15 0.078   30.0
  1655 Comas Sola       11.04  0.15 0.010   82.3
  1656 Suomi            13.16  0.15 0.110    9.0
  1657 Roemera          12.84  0.15 0.140    9.0
  1658 Innes            11.52  0.15 0.010   66.0
  1659 Punkaharju       10.10  0.15 0.160   31.0
  1660 Wood             11.90  0.15 0.033   18.0
  1661 Granule          13.30  0.15 0.058   14.0
  1662 Hoffmann         11.30  0.15 0.010   73.0
  1663 van den Bos      12.20  0.15 0.034   13.0
  1664 Felix            12.10  0.15 0.018   29.0
  1665 Gaby             11.85  0.15 0.010   56.7
  1666 van Gent         12.70  0.15 0.010   38.3
  1667 Pels             12.10  0.15 0.010   50.5
  1668 Hanna            12.20  0.15 0.010   48.3
  1669 Dagmar           10.97  0.15 0.051   41.0
  1670 Minnaert         11.38  0.15 0.072   28.0
  1671 Chaika           12.00  0.15 0.010   52.9
  1672 Gezelle          11.10  0.15 0.010   80.1
  1673 van Houten       11.60  0.15 0.010   63.6
  1674 Groeneveld       11.06  0.15 0.076   29.0
  1675 Simonida         11.91  0.15 0.150   13.0
  1676 Kariba           12.70  0.15 0.070   12.0
  1677 Tycho Brahe      11.90  0.15 0.010   55.4
  1678 Hveen            10.90  0.15 0.038   45.0
  1679 Nevanlinna       10.60  0.15 0.010  100.8
  1680 Per Brahe        11.20  0.15 0.190   16.0
  1681 Steinmetz        11.56  0.15 0.083   22.0
  1682 Karel            12.90  0.15 0.010   35.0
  1683 Castafiore       11.60  0.15 0.010   63.6
  1684 Iguassu          10.80  0.15 0.093   29.0
  1685 Toro             14.23  0.15 0.030   12.0
  1686 De Sitter        10.90  0.15 0.063   36.0
  1687 Glarona          10.25  0.15 0.084   42.0
  1688 Wilkens          12.50  0.15 0.010   42.0
  1689 Floris-Jan       11.82  0.15 0.010   57.5
  1690 Mayrhofer        10.90  0.15 0.071   36.0
  1691 Oort             10.95  0.15 0.044   40.0
  1692 Subbotina        11.10  0.15 0.037   38.0
  1693 Hertzsprung      10.97  0.15 0.044   39.0
  1694 Kaiser           11.46  0.15 0.010   67.9
  1695 Walbeck          12.40  0.15 0.069   21.0
  1696 Nurmela          12.90  0.15 0.010   35.0
  1697 Koskenniemi      12.60  0.15 0.010   40.1
  1698 Christophe       11.20  0.15 0.010   76.5
  1699 Honkasalo        12.50  0.15 0.010   42.0
  1700 Zvezdara         12.47  0.15 0.032   23.0
  1701 Okavango         10.30  0.15 0.130   29.0
  1702 Kalahari         11.03  0.15 0.050   36.0
  1703 Barry            12.40  0.15 0.086   10.0
  1704 Wachmann         13.30  0.15 0.010   29.1
  1705 Tapio            12.80  0.15 0.071   11.0
  1706 Dieckvoss        12.80  0.15 0.010   36.6
  1707 Chantal          12.54  0.15 0.010   41.3
  1708 Polit            11.80  0.15 0.036   33.0
  1709 Ukraina          12.75  0.15 0.010   37.5
  1710 Gothard          13.30  0.15 0.010   29.1
  1711 Sandrine         11.01  0.15 0.010   83.5
  1712 Angola            9.80  0.15 0.044   66.0
  1713 Bancilhon        13.30  0.15 0.010   29.1
  1714 Sy               11.90  0.15 0.100   19.0
  1715 Salli            12.10  0.15 0.042   24.0
  1716 Peter            11.40  0.15 0.035   29.0
  1717 Arlon            12.90  0.15 0.010   35.0
  1718 Namibia          13.50  0.15 0.010   26.5
  1719 Jens             11.30  0.15 0.100   21.0
  1720 Niels            13.20  0.15 0.010   30.5
  1721 Wells            10.80  0.15 0.052   44.0
  1722 Goffin           12.30  0.15 0.025   26.0
  1723 Klemola          10.06  0.15 0.130   35.0
  1724 Vladimir         11.30  0.15 0.037   38.0
  1725 CrAO             10.90  0.15 0.010   87.8
  1726 Hoffmeister      12.10  0.15 0.034   30.0
  1727 Mette            12.70  0.15 0.010   38.3
  1728 Goethe Link      11.10  0.15 0.010   80.1
  1729 Beryl            12.50  0.15 0.010   42.0
  1730 Marceline        11.50  0.15 0.010   66.6
  1731 Smuts            10.00  0.15 0.061   56.0
  1732 Heike            11.10  0.15 0.140   24.0
  1733 Silke            13.00  0.15 0.010   33.4
  1734 Zhongolovich     11.70  0.15 0.048   30.0
  1735 ITA               9.40  0.15 0.058   65.0
  1736 Floirac          12.20  0.15 0.026   30.0
  1737 Severny          10.80  0.15 0.100   26.0
  1738 Oosterhoff       12.30  0.15 0.010   46.1
  1739 Meyermann        12.90  0.15 0.090    8.0
  1740 Paavo Nurmi      13.24  0.15 0.010   29.9
  1741 Giclas           11.20  0.15 0.064   26.0
  1742 Schaifers        11.20  0.15 0.010   57.5
  1743 Schmidt          12.48  0.15 0.050   20.0
  1744 Harriet          13.60  0.15 0.027   14.0
  1745 Ferguson         12.00  0.15 0.010   52.9
  1746 Brouwer           9.95  0.15 0.010  136.0
  1747 Wright           13.35  0.15 0.110    8.0
  1748 Mauderli         10.65  0.15 0.010   98.5
  1749 Telamon           9.20  0.15 0.012  115.0
  1750 Eckert           13.15  0.15 0.010   31.2
  1751 Herget           12.20  0.15 0.110   14.0
  1752 van Herk         13.20  0.15 0.010   30.5
  1753 Mieke            11.10  0.15 0.010   80.1
  1754 Cunningham        9.77  0.15 0.033   82.0
  1755 Lorbach          10.77  0.15 0.100   28.0
  1756 Giacobini        12.20  0.15 0.010   48.3
  1757 Porvoo           13.36  0.15 0.010   28.3
  1758 Naantali         10.90  0.15 0.110   28.0
  1759 Kienle           13.15  0.15 0.010   31.2
  1760 Sandra           11.50  0.15 0.028   40.0
  1761 Edmondson        11.40  0.15 0.010   69.8
  1762 Russell          11.80  0.15 0.010   58.0
  1763 Williams         12.60  0.15 0.010   40.1
  1764 Cogshall         11.20  0.15 0.064   30.0
  1765 Wrubel            9.92  0.15 0.090   45.0
  1766 Slipher          11.70  0.15 0.048   24.0
  1767 Lampland         12.20  0.15 0.010   48.3
  1768 Appenzella       12.70  0.15 0.010   38.3
  1769 Carlostorres     12.90  0.15 0.010   24.2
  1770 Schlesinger      12.20  0.15 0.010   48.3
  1771 Makover          10.10  0.15 0.047   58.0
  1772 Gagarin          12.20  0.15 0.010   36.3
  1773 Rumpelstilz      11.90  0.15 0.010   55.4
  1774 Kulikov          12.50  0.15 0.010   42.0
  1775 Zimmerwald       12.10  0.15 0.010   50.5
  1776 Kuiper           11.00  0.15 0.044   39.0
  1777 Gehrels          11.10  0.15 0.010   80.1
  1778 Alfven           11.60  0.15 0.010   63.6
  1779 Parana           14.20  0.15 0.010   19.2
  1780 Kippes           10.68  0.15 0.093   31.0
  1781 Van Biesbroeck   12.70  0.15 0.010   38.3
  1782 Schneller        11.30  0.15 0.073   33.0
  1783 Albitskij        11.80  0.15 0.043   26.0
  1784 Benguella        12.30  0.15 0.130   15.0
  1785 Wurm             13.20  0.15 0.010   38.3
  1786 Raahe            11.40  0.15 0.120   23.0
  1787 Chiny            11.70  0.15 0.060   29.0
  1788 Kiess            11.90  0.15 0.010   55.4
  1789 Dobrovolsky      13.00  0.15 0.010   33.4
  1790 Volkov           12.50  0.15 0.010   42.0
  1791 Patsayev         11.80  0.15 0.032   29.0
  1792 Reni             12.03  0.15 0.010   52.2
  1793 Zoya             12.60  0.15 0.046   18.0
  1794 Finsen           11.08  0.15 0.035   43.0
  1795 Woltjer          11.80  0.15 0.036   28.0
  1796 Riga              9.84  0.15 0.041   76.0
  1797 Schaumasse       12.30  0.15 0.010   46.1
  1798 Watts            12.80  0.15 0.010   36.6
  1799 Koussevitzky     10.90  0.15 0.067   28.0
  1800 Aguilar          12.60  0.15 0.010   40.1
  1801 Titicaca         11.00  0.15 0.010   83.9
  1802 Zhang Heng       11.90  0.15 0.010   55.4
  1803 Zwicky           12.00  0.15 0.010   52.9
  1804 Chebotarev       11.70  0.15 0.010   60.8
  1805 Dirikis          11.00  0.15 0.051   33.0
  1806 Derice           12.00  0.15 0.010   52.9
  1807 Slovakia         12.10  0.15 0.010   50.5
  1808 Bellerophon      12.10  0.15 0.078   17.0
  1809 Prometheus       12.10  0.15 0.010   50.5
  1810 Epimetheus       12.30  0.15 0.010   46.1
  1811 Bruwer           10.70  0.15 0.010   96.3
  1812 Gilgamesh        11.30  0.15 0.056   26.0
  1813 Imhotep          11.60  0.15 0.022   27.0
  1814 Bach             13.10  0.15 0.010   23.1
  1815 Beethoven        11.36  0.15 0.044   33.0
  1816 Liberia          12.30  0.15 0.010   46.1
  1817 Katanga          11.80  0.15 0.081   16.0
  1818 Brahms           14.70  0.15 0.010   15.3
  1819 Laputa           10.20  0.15 0.046   44.0
  1820 Lohmann          13.00  0.15 0.010   33.4
  1821 Aconcagua        13.30  0.15 0.010   29.1
  1822 Waterman         13.60  0.15 0.010   25.3
  1823 Gliese           12.90  0.15 0.010   35.0
  1824 Haworth          11.40  0.15 0.072   22.0
  1825 Klare            11.80  0.15 0.010   58.0
  1826 Miller           10.90  0.15 0.042   27.0
  1827 Atkinson         12.39  0.15 0.010   44.2
  1828 Kashirina        10.90  0.15 0.069   30.0
  1829 Dawson           12.50  0.15 0.010   42.0
  1830 Pogson           12.45  0.15 0.010   43.0
  1831 Nicholson        12.80  0.15 0.040   17.0
  1832 Mrkos            11.00  0.15 0.041   36.0
  1833 Shmakova         11.98  0.15 0.010   53.4
  1834 Palach           11.50  0.15 0.010   66.6
  1835 Gajdariya        11.50  0.15 0.010   66.6
  1836 Komarov          11.30  0.15 0.010   73.0
  1837 Osita            12.90  0.15 0.010   35.0
  1838 Ursa             10.60  0.15 0.054   39.0
  1839 Ragazza          11.80  0.15 0.010   58.0
  1840 Hus              11.60  0.15 0.010   63.6
  1841 Masaryk          10.80  0.15 0.018   53.0
  1842 Hynek            12.41  0.15 0.010   43.8
  1843 Jarmila          11.60  0.15 0.056   27.0
  1844 Susilva          11.00  0.15 0.010   83.9
  1845 Helewalda        11.30  0.15 0.010   73.0
  1846 Bengt            13.10  0.15 0.041   12.0
  1847 Stobbe           11.00  0.15 0.130   26.0
  1848 Delvaux          10.90  0.15 0.010   87.8
  1849 Kresak           11.60  0.15 0.010   63.6
  1850 Kohoutek         12.80  0.15 0.010   36.6
  1851 Lacroute         12.30  0.15 0.065   20.0
  1852 Carpenter        11.10  0.15 0.010   80.1
  1853 McElroy          10.50  0.15 0.170   25.0
  1854 Skvortsov        12.30  0.15 0.010   46.1
  1855 Korolev          12.50  0.15 0.010   42.0
  1856 Ruzena           12.60  0.15 0.010   40.1
  1857 Parchomenko      12.30  0.15 0.010   46.1
  1858 Lobachevskij     11.50  0.15 0.010   66.6
  1859 Kovalevskaya     10.20  0.15 0.034   48.0
  1860 Barbarossa       11.70  0.15 0.010   60.8
  1861 Komensky         11.80  0.15 0.010   58.0
  1862 Apollo           16.25  0.09 0.010    7.5
  1863 Antinous         15.54  0.15 0.010   10.4
  1864 Daedalus         14.85  0.15 0.010   14.2
  1865 Cerberus         16.84  0.15 0.010    5.7
  1866 Sisyphus         13.00  0.15 0.010   33.4
  1867 Deiphobus         8.61  0.15 0.037  131.0
  1868 Thersites         9.30  0.15 0.010  183.5
  1869 Philoctetes      11.00  0.15 0.010   83.9
  1870 Glaukos          10.50  0.15 0.010   66.6
  1871 Astyanax         11.00  0.15 0.010   83.9
  1872 Helenos          11.20  0.15 0.010   76.5
  1873 Agenor           10.50  0.15 0.024   64.0
  1874 Kacivelia        11.00  0.15 0.010   83.9
  1875 Neruda           12.40  0.15 0.010   44.0
  1876 Napolitania      15.30  0.15 0.010   15.3
  1877 Marsden          10.70  0.15 0.021   50.0
  1878 Hughes           11.50  0.15 0.070   21.0
  1879 Broederstroom    12.50  0.15 0.010   42.0
  1880 McCrosky         12.10  0.15 0.036   26.0
  1881 Shao             11.10  0.15 0.072   31.0
  1882 Rauma            11.10  0.15 0.120   23.0
  1883 Rimito           13.10  0.15 0.010   31.9
  1884 Skip             11.70  0.15 0.059   12.0
  1885 Herero           13.70  0.15 0.010   24.2
  1886 Lowell           11.90  0.15 0.094   20.0
  1887 Virton           11.30  0.15 0.010   73.0
  1888 Zu Chong-Zhi     11.70  0.15 0.010   60.8
  1889 Pakhmutova       10.80  0.15 0.068   36.0
  1890 Konoshenkova     10.80  0.15 0.060   31.0
  1891 Gondola          12.00  0.15 0.100   18.0
  1892 Lucienne         12.10  0.15 0.010   50.5
  1893 Jakoba           11.90  0.15 0.110   21.0
  1894 Haffner          11.90  0.15 0.010   55.4
  1895 Larink           11.80  0.15 0.048   20.0
  1896 Beer             14.00  0.15 0.010   21.1
  1897 Hind             13.40  0.15 0.010   27.8
  1898 Cowell           11.90  0.15 0.010   55.4
  1899 Crommelin        13.30  0.15 0.010   29.1
  1900 Katyusha         12.20  0.15 0.010   48.3
  1901 Moravia          11.20  0.15 0.010   76.5
  1902 Shaposhnikov      9.51  0.15 0.028  101.0
  1903 Adzhimushkaj     10.50  0.15 0.100   29.0
  1904 Massevitch       11.30  0.15 0.085   20.0
  1905 Ambartsumian     13.50  0.15 0.010   26.5
  1906 Naef             12.70  0.15 0.010   38.3
  1907 Rudneva          11.80  0.15 0.010   58.0
  1908 Pobeda           11.70  0.15 0.085   26.0
  1909 Alekhin          12.30  0.15 0.056   19.0
  1910 Mikhailov        10.70  0.15 0.078   36.0
  1911 Schubart         10.11  0.15 0.023   82.0
  1912 Anubis           11.40  0.15 0.010   69.8
  1913 Sekanina         11.50  0.15 0.010   66.6
  1914 Hartbeespoortdam 12.40  0.15 0.010   44.0
  1915 Quetzalcoatl     18.97  0.10 0.010    2.1
  1916 Boreas           14.93  0.15 0.010   13.7
  1917 Cuyo             13.90  0.15 0.010   22.1
  1918 Aiguillon        11.60  0.15 0.010   48.3
  1919 Clemence         13.45  0.15 0.010   27.1
  1920 Sarmiento        14.17  0.15 0.010   19.5
  1921 Pala             14.30  0.15 0.010   18.3
  1922 Zulu             12.20  0.15 0.010   63.6
  1923 Osiris           13.10  0.15 0.026   16.0
  1924 Horus            12.80  0.15 0.046   14.0
  1925 Franklin-Adams   12.00  0.15 0.010   52.9
  1926 Demiddelaer      11.60  0.15 0.010   63.6
  1927 Suvanto          11.60  0.15 0.010   63.6
  1928 Summa            12.68  0.15 0.010   38.7
  1929 Kollaa           12.20  0.15 0.010   48.3
  1930 Lucifer          10.90  0.15 0.071   28.0
  1931 Capek            13.20  0.15 0.010   30.5
  1932 Jansky           13.60  0.15 0.010   25.3
  1933 Tinchen          12.90  0.15 0.010   35.0
  1934 Jeffers          12.80  0.15 0.270    7.0
  1935 Lucerna          13.00  0.15 0.010   33.4
  1936 Lugano           11.10  0.15 0.085   26.0
  1937 Locarno          11.90  0.15 0.095   15.0
  1938 Lausanna         13.00  0.15 0.010   33.4
  1939 Loretta          10.80  0.15 0.074   35.0
  1940 Whipple          11.00  0.15 0.039   38.0
  1941 Wild             11.50  0.15 0.010   66.6
  1942 Jablunka         13.00  0.15 0.046   14.0
  1943 Anteros          15.75  0.15 0.010    9.4
  1944 Gunter           14.40  0.15 0.010   17.5
  1945 Wesselink        12.20  0.15 0.010   48.3
  1946 Walraven         11.90  0.15 0.010   55.4
  1947 Iso-Heikkila     10.80  0.15 0.120   34.0
  1948 Kampala          12.60  0.15 0.010   58.0
  1949 Messina          13.40  0.15 0.010   27.8
  1950 Wempe            12.50  0.15 0.010   42.0
  1951 Lick             14.51  0.15 0.026    4.0
  1952 Hesburgh         10.32  0.15 0.062   40.0
  1953 Rupertwildt      11.80  0.15 0.010   58.0
  1954 Kukarkin         11.30  0.15 0.010   73.0
  1955 McMath           11.90  0.15 0.010   55.4
  1956 Artek            11.90  0.15 0.010   55.4
  1957 Angara           11.36  0.15 0.010   71.1
  1958 Chandra          10.70  0.15 0.039   42.0
  1959 Karbyshev        12.90  0.15 0.010   35.0
  1960 Guisan           11.93  0.15 0.038   28.0
  1961 Dufour           10.60  0.15 0.019   55.0
  1962 Dunant           11.90  0.15 0.010   55.4
  1963 Bezovec          10.91  0.15 0.036   46.0
  1964 Luyten           13.20  0.15 0.010   30.5
  1965 van de Kamp      11.90  0.15 0.010   55.4
  1966 Tristan          13.50  0.15 0.010   26.5
  1967 Menzel           12.30  0.15 0.010   46.1
  1968 Mehltretter      12.10  0.15 0.010   66.6
  1969 Alain            11.60  0.15 0.066   25.0
  1970 Sumeria          12.00  0.15 0.029   28.0
  1971 Hagihara         12.10  0.15 0.010   50.5
  1972 Yi Xing          13.38  0.21 0.010   28.0
  1973 Colocolo         11.60  0.15 0.010   63.6
  1974 Caupolican       12.70  0.15 0.039   26.0
  1975 Pikelner         11.90  0.15 0.010   55.4
  1976 Kaverin          13.50  0.15 0.010   26.5
  1977 Shura            11.40  0.15 0.014   60.0
  1978 Patrice          13.00  0.15 0.010   33.4
  1979 Sakharov         13.50  0.15 0.010   26.5
